CaseID,ActivityString,Duration,TimeSinceLastEvent,Timestamp,PlannedDuration,PlannedTimestamp,InstanceID,StartTime,FinishedActivity
1321,P,1220,1220,72601,1781,22988,1322,71381,P
1322,A,94,94,94,180,180,1323,0,A
1322,B,271,271,365,240,420,1323,94,B
1322,C,863,863,1228,945,1365,1323,365,C
1322,D,674,674,1902,5160,6525,1323,1228,D
1322,M,654,654,2556,1164,7689,1323,1902,M
1322,N,564,564,3120,90,7779,1323,2556,N
1322,O,351,351,3471,710,8489,1323,3120,O
1322,P,43,43,3514,3780,12269,1323,3471,P
1323,A,279,279,279,799,799,1324,0,A
1323,B,626,626,905,150,949,1324,279,B
1323,C,194,194,1099,125,1074,1324,905,C
1323,B,494,494,1593,545,1619,1324,1099,B
1323,C,683,683,2276,720,2339,1324,1593,C
1323,D,94,94,2370,4170,6509,1324,2276,D
1323,M,6598,6598,8968,6791,13300,1324,2370,M
1323,N,218,218,9186,90,13390,1324,8968,N
1323,O,570,570,9756,795,14185,1324,9186,O
1323,N,1052,1052,10808,825,15010,1324,9756,N
1323,O,186,186,10994,535,15545,1324,10808,O
1323,P,73,73,11067,3780,19325,1324,10994,P
1324,A,283,283,283,245,245,1325,0,A
1324,B,67,67,350,150,395,1325,283,B
1324,C,163,163,513,140,535,1325,350,C
1324,B,886,886,1399,900,1435,1325,513,B
1324,C,308,308,1707,650,2085,1325,1399,C
1324,D,3394,3394,5101,4230,6315,1325,1707,D
1324,M,2673,2673,7774,2761,9076,1325,5101,M
1324,N,275,275,8049,240,9316,1325,7774,N
1324,O,766,766,8815,855,10171,1325,8049,O
1324,N,1040,1040,9855,210,10381,1325,8815,N
1324,O,297,297,10152,1210,11591,1325,9855,O
1324,P,4260,4260,14412,3960,15551,1325,10152,P
1325,A,130,130,130,115,115,1326,0,A
1325,B,314,314,444,360,475,1326,130,B
1325,C,476,476,920,715,1190,1326,444,C
1325,B,484,484,1404,265,1455,1326,920,B
1325,C,357,357,1761,440,1895,1326,1404,C
1325,D,3024,3024,4785,1560,3455,1326,1761,D
1325,M,127,127,4912,190,3645,1326,4785,M
1325,N,374,374,5286,300,3945,1326,4912,N
1325,O,628,628,5914,820,4765,1326,5286,O
1325,P,241,241,6155,3960,8725,1326,5914,P
1326,AE,2212,2212,2212,994,994,1327,0,E
1326,AF,193,193,2405,210,1204,1327,2212,F
1326,AG,262,262,2667,290,1494,1327,2405,G
1326,AH,49,49,2716,1230,2724,1327,2667,H
1326,A,4856,2140,4856,5563,5563,1327,0,A
1326,B,797,797,5653,90,5653,1327,4856,B
1326,C,989,989,6642,1380,7033,1327,5653,C
1326,B,422,422,7064,85,7118,1327,6642,B
1326,C,378,378,7442,795,7913,1327,7064,C
1326,D,445,445,7887,3780,11693,1327,7442,D
1326,M,2873,2873,10760,3009,14702,1327,7887,M
1326,N,169,169,10929,90,14792,1327,10760,N
1326,O,477,477,11406,820,15612,1327,10929,O
1326,P,66,66,11472,3780,19392,1327,11406,P
1327,AE,19,19,19,122,122,1328,0,A
1327,BE,311,311,330,240,362,1328,19,B
1327,CE,778,778,1108,1035,1397,1328,330,C
1327,DE,19,19,1127,3960,5357,1328,1108,D
1327,E,6512,5385,6512,7484,7484,1328,0,E
1327,F,1019,1019,7531,90,7574,1328,6512,F
1327,G,824,824,8355,1215,8789,1328,7531,G
1327,H,1082,1082,9437,3780,12569,1328,8355,H
1327,M,471,471,9908,1621,14190,1328,9437,M
1327,N,1193,1193,11101,90,14280,1328,9908,N
1327,O,752,752,11853,1195,15475,1328,11101,O
1327,P,70,70,11923,3780,19255,1328,11853,P
1328,AE,25,25,25,111,111,1329,0,E
1328,AF,161,161,186,135,246,1329,25,F
1328,AG,140,140,326,215,461,1329,186,G
1328,AH,126,126,452,4890,5351,1329,326,H
1328,A,1544,1092,1544,1948,1948,1329,0,A
1328,B,465,465,2009,90,2038,1329,1544,B
1328,C,878,878,2887,1275,3313,1329,2009,C
1328,D,292,292,3179,3780,7093,1329,2887,D
1328,M,2182,2182,5361,2997,10090,1329,3179,M
1328,N,840,840,6201,90,10180,1329,5361,N
1328,O,1259,1259,7460,1480,11660,1329,6201,O
1328,N,1558,1558,9018,1332,12992,1329,7460,N
1328,O,366,366,9384,786,13778,1329,9018,O
1328,P,410,410,9794,3780,17558,1329,9384,P
1329,A,21,21,21,99,99,1330,0,A
1329,B,159,159,180,135,234,1330,21,B
1329,C,158,158,338,290,524,1330,180,C
1329,D,107,107,445,5160,5684,1330,338,D
1329,M,19355,19355,19800,21157,26841,1330,445,M
1329,N,1838,1838,21638,90,26931,1330,19800,N
1329,O,1009,1009,22647,1240,28171,1330,21638,O
1329,N,746,746,23393,495,28666,1330,22647,N
1329,O,712,712,24105,900,29566,1330,23393,O
1329,P,1162,1162,25267,3780,33346,1330,24105,P
1330,AEI,44,44,44,389,389,1331,0,E
1330,AFI,274,230,274,504,504,1331,0,I
1330,AFJ,263,263,537,90,594,1331,274,J
1330,AFK,797,304,841,506,895,1331,44,F
1330,AGK,223,223,1064,215,1110,1331,841,G
1330,AHK,1135,608,1672,1315,1909,1331,537,K
1330,AHL,45,45,1717,3780,5689,1331,1672,L
1330,AH,3014,1297,3014,3335,3335,1331,0,A
1330,BH,569,569,3583,300,3635,1331,3014,B
1330,CH,473,473,4056,680,4315,1331,3583,C
1330,DH,3037,45,4101,2850,3960,1331,1064,H
1330,D,362,317,4418,4020,8335,1331,4056,D
1330,M,7602,7602,12020,8389,16724,1331,4418,M
1330,N,817,817,12837,90,16814,1331,12020,N
1330,O,852,852,13689,1240,18054,1331,12837,O
1330,N,760,760,14449,330,18384,1331,13689,N
1330,O,535,535,14984,945,19329,1331,14449,O
1330,P,316,316,15300,3780,23109,1331,14984,P
1331,A,158,158,158,393,393,1332,0,A
1331,B,383,383,541,180,573,1332,158,B
1331,C,589,589,1130,677,1250,1332,541,C
1331,D,35,35,1165,4080,5330,1332,1130,D
1331,M,1950,1950,3115,4078,9408,1332,1165,M
1331,N,2708,2708,5823,90,9498,1332,3115,N
1331,O,1159,1159,6982,1355,10853,1332,5823,O
1331,P,1351,1351,8333,3780,14633,1332,6982,P
1332,AEI,445,445,445,1821,1821,1333,0,A
1332,BEI,696,251,696,1127,1127,1333,0,E
1332,BFI,879,879,1575,90,1217,1333,696,F
1332,BGI,1406,276,1851,90,1911,1333,445,B
1332,CGI,889,613,2464,1250,2467,1333,1575,G
1332,CHI,293,293,2757,3780,6247,1333,2464,H
1332,CI,1461,555,3312,1780,3691,1333,1851,C
1332,DI,544,544,3856,3780,7471,1333,3312,D
1332,I,37239,33383,37239,37991,37991,1333,0,I
1332,J,781,781,38020,90,38081,1333,37239,J
1332,K,1043,1043,39063,1220,39301,1333,38020,K
1332,L,445,445,39508,3780,43081,1333,39063,L
1332,M,466,466,39974,426,43507,1333,39508,M
1332,N,215,215,40189,300,43807,1333,39974,N
1332,O,851,851,41040,1070,44877,1333,40189,O
1332,N,419,419,41459,185,45062,1333,41040,N
1332,O,374,374,41833,700,45762,1333,41459,O
1332,P,33908,33908,75741,3960,49722,1333,41833,P
1333,AE,67,67,67,844,844,1334,0,A
1333,BE,419,352,419,1038,1038,1334,0,E
1333,BF,867,515,934,150,994,1334,67,B
1333,CF,160,160,1094,540,1534,1334,934,C
1333,DF,754,79,1173,150,1188,1334,419,F
1333,DG,129,50,1223,720,2254,1334,1094,D
1333,G,685,635,1858,640,1828,1334,1173,G
1333,F,277,277,2135,285,2113,1334,1858,F
1333,G,132,132,2267,110,2223,1334,2135,G
1333,H,162,162,2429,4230,6453,1334,2267,H
1333,M,2081,2081,4510,2469,8922,1334,2429,M
1333,N,498,498,5008,150,9072,1334,4510,N
1333,O,1103,1103,6111,1680,10752,1334,5008,O
1333,P,2906,2906,9017,6000,16752,1334,6111,P
1334,A,38,38,38,1352,1352,1335,0,A
1334,B,1513,1513,1551,240,1592,1335,38,B
1334,C,760,760,2311,760,2352,1335,1551,C
1334,D,3686,3686,5997,7680,10032,1335,2311,D
1334,M,4860,4860,10857,6156,16188,1335,5997,M
1334,N,1326,1326,12183,90,16278,1335,10857,N
1334,O,2760,2760,14943,1955,18233,1335,12183,O
1334,P,29280,29280,44223,3780,22013,1335,14943,P
1335,A,383,383,383,596,596,1336,0,A
1335,B,390,390,773,240,836,1336,383,B
1335,C,926,926,1699,985,1821,1336,773,C
1335,D,340,340,2039,3960,5781,1336,1699,D
1335,M,20,20,2059,75,5856,1336,2039,M
1335,N,254,254,2313,240,6096,1336,2059,N
1335,O,658,658,2971,880,6976,1336,2313,O
1335,P,1104,1104,4075,3960,10936,1336,2971,P
1336,A,8,8,8,50,50,1337,0,A
1336,B,209,209,217,240,290,1337,8,B
1336,C,798,798,1015,975,1265,1337,217,C
1336,B,800,800,1815,605,1870,1337,1015,B
1336,C,187,187,2002,260,2130,1337,1815,C
1336,D,3139,3139,5141,5160,7290,1337,2002,D
1336,M,262,262,5403,450,7740,1337,5141,M
1336,N,279,279,5682,155,7895,1337,5403,N
1336,O,122,122,5804,90,7985,1337,5682,O
1336,P,765,765,6569,3330,11315,1337,5804,P
1337,AE,30,30,30,151,151,1338,0,E
1337,AF,426,426,456,330,481,1338,30,F
1337,AG,883,883,1339,947,1428,1338,456,G
1337,AH,141,141,1480,348,1776,1338,1339,H
1337,A,1913,433,1913,2163,2163,1338,0,A
1337,B,629,629,2542,420,2583,1338,1913,B
1337,C,1020,1020,3562,1240,3823,1338,2542,C
1337,D,130,130,3692,335,4158,1338,3562,D
1337,M,2390,2390,6082,2532,6690,1338,3692,M
1337,N,270,270,6352,90,6780,1338,6082,N
1337,O,662,662,7014,815,7595,1338,6352,O
1337,N,2978,2978,9992,2925,10520,1338,7014,N
1337,O,382,382,10374,740,11260,1338,9992,O
1337,P,1043,1043,11417,3780,15040,1338,10374,P
1338,A,299,299,299,307,307,1339,0,A
1338,B,85,85,384,150,457,1339,299,B
1338,C,79,79,463,60,517,1339,384,C
1338,D,136,136,599,2880,3397,1339,463,D
1338,M,189,189,788,199,3596,1339,599,M
1338,N,105,105,893,150,3746,1339,788,N
1338,O,161,161,1054,125,3871,1339,893,O
1338,N,858,858,1912,865,4736,1339,1054,N
1338,O,680,680,2592,655,5391,1339,1912,O
1338,P,37006,37006,39598,4230,9621,1339,2592,P
1339,A,268,268,268,309,309,1340,0,A
1339,B,191,191,459,210,519,1340,268,B
1339,C,409,409,868,465,984,1340,459,C
1339,B,1139,1139,2007,1060,2044,1340,868,B
1339,C,856,856,2863,828,2872,1340,2007,C
1339,D,1587,1587,4450,372,3244,1340,2863,D
1339,M,259,259,4709,1564,4808,1340,4450,M
1339,N,1565,1565,6274,300,5108,1340,4709,N
1339,O,826,826,7100,777,5885,1340,6274,O
1339,P,22,22,7122,8393,14278,1340,7100,P
1340,AE,1634,1634,1634,1742,1742,1341,0,E
1340,AF,221,221,1855,90,1832,1341,1634,F
1340,AG,463,463,2318,820,2652,1341,1855,G
1340,AH,157,157,2475,3780,6432,1341,2318,H
1340,A,2942,467,2942,3134,3134,1341,0,A
1340,B,216,216,3158,90,3224,1341,2942,B
1340,C,514,514,3672,905,4129,1341,3158,C
1340,D,286,286,3958,3780,7909,1341,3672,D
1340,M,837,837,4795,1358,9267,1341,3958,M
1340,N,553,553,5348,90,9357,1341,4795,N
1340,O,511,511,5859,905,10262,1341,5348,O
1340,P,5353,5353,11212,3780,14042,1341,5859,P
1341,AEI,160,160,160,1372,1372,1342,0,A
1341,BEI,434,274,434,2669,2669,1342,0,I
1341,BEJ,1415,1141,1575,240,1612,1342,160,B
1341,CEJ,843,843,2418,995,2607,1342,1575,C
1341,DEJ,162,162,2580,4680,7287,1342,2418,D
1341,EJ,2267,121,2701,90,2759,1342,434,J
1341,EK,366,366,3067,800,3559,1342,2701,K
1341,EL,4326,1259,4326,5360,5360,1342,0,E
1341,FL,1781,522,4848,3780,7339,1342,3067,L
1341,F,1111,589,5437,90,5450,1342,4326,F
1341,G,1098,1098,6535,1370,6820,1342,5437,G
1341,F,327,327,6862,100,6920,1342,6535,F
1341,G,362,362,7224,795,7715,1342,6862,G
1341,H,503,503,7727,3780,11495,1342,7224,H
1341,M,1641,1641,9368,1751,13246,1342,7727,M
1341,N,223,223,9591,90,13336,1342,9368,N
1341,O,463,463,10054,820,14156,1342,9591,O
1341,N,4229,4229,14283,3950,18106,1342,10054,N
1341,O,675,675,14958,900,19006,1342,14283,O
1341,P,2931,2931,17889,3780,22786,1342,14958,P
1342,AEI,68,68,68,77,77,1343,0,A
1342,BEI,111,43,111,122,122,1343,0,I
1342,BEJ,83,40,151,135,212,1343,68,B
1342,CEJ,159,8,159,168,168,1343,0,E
1342,CFJ,85,37,196,135,257,1343,111,J
1342,CFK,189,144,340,295,507,1343,151,C
1342,DFK,195,14,354,240,408,1343,159,F
1342,DGK,212,54,408,285,542,1343,196,K
1342,DGL,143,75,483,5160,5667,1343,340,D
1342,GL,245,116,599,285,693,1343,354,G
1342,HL,467,276,875,5160,5702,1343,408,L
1342,H,1405,1129,2004,5160,5853,1343,599,H
1342,M,361,361,2365,863,6716,1343,2004,M
1342,N,532,532,2897,90,6806,1343,2365,N
1342,O,911,911,3808,1250,8056,1343,2897,O
1342,P,4,4,3812,3840,11896,1343,3808,P
1343,AE,180,180,180,676,676,1344,0,A
1343,BE,479,299,479,1262,1262,1344,0,E
1343,BF,690,391,870,240,916,1344,180,B
1343,CF,161,161,1031,205,1121,1344,870,C
1343,DF,972,420,1451,240,1502,1344,479,F
1343,DG,776,776,2227,1030,2532,1344,1451,G
1343,DF,1572,376,2603,5220,6341,1344,1031,D
1343,F,686,310,2913,485,3017,1344,2227,F
1343,G,374,374,3287,510,3527,1344,2913,G
1343,H,81,81,3368,3960,7487,1344,3287,H
1343,M,839,839,4207,1967,9454,1344,3368,M
1343,N,1284,1284,5491,90,9544,1344,4207,N
1343,O,1014,1014,6505,1395,10939,1344,5491,O
1343,N,1362,1362,7867,1090,12029,1344,6505,N
1343,O,705,705,8572,1060,13089,1344,7867,O
1343,P,34,34,8606,3780,16869,1344,8572,P
1344,A,365,365,365,1343,1343,1345,0,A
1344,B,1036,1036,1401,90,1433,1345,365,B
1344,C,1289,1289,2690,1665,3098,1345,1401,C
1344,D,512,512,3202,3780,6878,1345,2690,D
1344,M,777,777,3979,1276,8154,1345,3202,M
1344,N,530,530,4509,90,8244,1345,3979,N
1344,O,401,401,4910,795,9039,1345,4509,O
1344,P,1797,1797,6707,3780,12819,1345,4910,P
1345,AEI,91,91,91,1022,1022,1346,0,E
1345,AFI,128,37,128,1025,1025,1346,0,A
1345,BFI,1118,1081,1209,240,1262,1346,91,F
1345,BGI,1087,6,1215,240,1265,1346,128,B
1345,CGI,871,865,2080,1020,2282,1346,1209,G
1345,CHI,884,19,2099,1020,2285,1346,1215,C
1345,DHI,136,136,2235,4680,6965,1346,2099,D
1345,HI,339,184,2419,4680,6962,1346,2080,H
1345,I,11148,8729,11148,12220,12220,1346,0,I
1345,J,1441,1441,12589,420,12640,1346,11148,J
1345,K,1139,1139,13728,1240,13880,1346,12589,K
1345,L,3,3,13731,335,14215,1346,13728,L
1345,M,2887,2887,16618,3069,17284,1346,13731,M
1345,N,215,215,16833,90,17374,1346,16618,N
1345,O,655,655,17488,820,18194,1346,16833,O
1345,N,1004,1004,18492,845,19039,1346,17488,N
1345,O,435,435,18927,740,19779,1346,18492,O
1345,P,932,932,19859,3780,23559,1346,18927,P
1346,AEI,63,63,63,273,273,1347,0,A
1346,BEI,400,400,463,240,513,1347,63,B
1346,CEI,155,155,618,215,728,1347,463,C
1346,DEI,1608,990,1608,1513,1513,1347,0,I
1346,DEJ,1816,208,1816,2185,2185,1347,0,E
1346,DFJ,1395,197,2013,4890,5618,1347,618,D
1346,FJ,532,127,2140,300,1813,1347,1608,J
1346,FK,575,251,2391,240,2425,1347,1816,F
1346,GK,760,760,3151,920,3345,1347,2391,G
1346,HK,1019,8,3159,970,2783,1347,2140,K
1346,HL,202,194,3353,3960,7305,1347,3151,H
1346,L,785,591,3944,3960,6743,1347,3159,L
1346,M,29,29,3973,26,7331,1347,3944,M
1346,N,192,192,4165,240,7571,1347,3973,N
1346,O,280,280,4445,980,8551,1347,4165,O
1346,P,424,424,4869,3470,12021,1347,4445,P
1347,AEI,172,172,172,1117,1117,1348,0,A
1347,BEI,565,393,565,2939,2939,1348,0,E
1347,BFI,1128,563,1128,1269,1269,1348,0,I
1347,BFJ,1045,89,1217,150,1267,1348,172,B
1347,CFJ,259,170,1387,150,1419,1348,1128,J
1347,CFK,763,593,1980,760,2027,1348,1217,C
1347,BFK,816,223,2203,565,1984,1348,1387,K
1347,BFJ,80,80,2283,345,2329,1348,2203,J
1347,BFK,305,2,2285,300,2327,1348,1980,B
1347,CFK,135,135,2420,625,2952,1348,2285,C
1347,DFK,141,4,2424,130,2459,1348,2283,K
1347,DFL,2606,747,3171,270,3209,1348,565,F
1347,DGL,932,185,3356,4230,6689,1348,2424,L
1347,DG,277,92,3448,120,3329,1348,3171,G
1347,DF,2077,1049,4497,3740,6692,1348,2420,D
1347,F,1384,335,4832,1490,4819,1348,3448,F
1347,G,325,325,5157,430,5249,1348,4832,G
1347,H,609,609,5766,2530,7779,1348,5157,H
1347,M,45,45,5811,52,7831,1348,5766,M
1347,N,112,112,5923,150,7981,1348,5811,N
1347,O,213,213,6136,130,8111,1348,5923,O
1347,N,1484,1484,7620,1545,9656,1348,6136,N
1347,O,824,824,8444,775,10431,1348,7620,O
1347,P,306,306,8750,4230,14661,1348,8444,P
1348,AE,327,327,327,512,512,1349,0,E
1348,AF,210,210,537,90,602,1349,327,F
1348,AG,751,214,751,1414,1414,1349,0,A
1348,BG,714,714,1465,90,1504,1349,751,B
1348,CG,982,54,1519,1330,1932,1349,537,G
1348,CH,122,122,1641,3780,5712,1349,1519,H
1348,C,924,748,2389,1285,2789,1349,1465,C
1348,D,1271,1271,3660,3780,6569,1349,2389,D
1348,M,949,949,4609,1126,7695,1349,3660,M
1348,N,380,380,4989,240,7935,1349,4609,N
1348,O,206,206,5195,275,8210,1349,4989,O
1348,P,276,276,5471,360,8570,1349,5195,P
1349,AE,688,688,688,1037,1037,1350,0,E
1349,AF,1058,370,1058,1299,1299,1350,0,A
1349,BF,376,6,1064,90,1127,1350,688,F
1349,BG,703,697,1761,90,1389,1350,1058,B
1349,CG,965,268,2029,1250,2377,1350,1064,G
1349,CH,7,7,2036,3780,6157,1350,2029,H
1349,C,905,630,2666,1250,2639,1350,1761,C
1349,D,162,162,2828,3780,6419,1350,2666,D
1349,M,508,508,3336,943,7362,1350,2828,M
1349,N,462,462,3798,90,7452,1350,3336,N
1349,O,214,214,4012,625,8077,1350,3798,O
1349,P,4514,4514,8526,3780,11857,1350,4012,P
1350,AE,278,278,278,1021,1021,1351,0,A
1350,BE,838,838,1116,150,1171,1351,278,B
1350,CE,120,120,1236,100,1271,1351,1116,C
1350,BE,584,584,1820,570,1841,1351,1236,B
1350,CE,2394,574,2394,4754,4754,1351,0,E
1350,CF,692,118,2512,660,2501,1351,1820,C
1350,DF,1325,1325,3837,4230,6731,1351,2512,D
1350,F,2413,970,4807,90,4844,1351,2394,F
1350,G,372,372,5179,800,5644,1351,4807,G
1350,H,2398,2398,7577,3780,9424,1351,5179,H
1350,M,1756,1756,9333,2295,11719,1351,7577,M
1350,N,662,662,9995,180,11899,1351,9333,N
1350,O,886,886,10881,890,12789,1351,9995,O
1350,P,2490,2490,13371,550,13339,1351,10881,P
1351,AE,86,86,86,148,148,1352,0,A
1351,BE,251,251,337,240,388,1352,86,B
1351,CE,168,168,505,215,603,1352,337,C
1351,DE,663,663,1168,5010,5613,1352,505,D
1351,E,1653,485,1653,2046,2046,1352,0,E
1351,F,610,610,2263,240,2286,1352,1653,F
1351,G,98,98,2361,390,2676,1352,2263,G
1351,H,619,619,2980,3960,6636,1352,2361,H
1351,M,920,920,3900,1367,8003,1352,2980,M
1351,N,641,641,4541,240,8243,1352,3900,N
1351,O,566,566,5107,765,9008,1352,4541,O
1351,P,576,576,5683,3960,12968,1352,5107,P
1352,A,1205,1205,1205,1575,1575,1353,0,A
1352,B,619,619,1824,300,1875,1353,1205,B
1352,C,965,965,2789,1045,2920,1353,1824,C
1352,D,1407,1407,4196,1140,4060,1353,2789,D
1352,M,323,323,4519,380,4440,1353,4196,M
1352,N,372,372,4891,300,4740,1353,4519,N
1352,O,504,504,5395,700,5440,1353,4891,O
1352,P,65,65,5460,1140,6580,1353,5395,P
1353,A,22,22,22,1100,1100,1354,0,A
1353,B,1281,1281,1303,240,1340,1354,22,B
1353,C,698,698,2001,880,2220,1354,1303,C
1353,D,119,119,2120,3960,6180,1354,2001,D
1353,M,1370,1370,3490,1501,7681,1354,2120,M
1353,N,321,321,3811,240,7921,1354,3490,N
1353,O,727,727,4538,860,8781,1354,3811,O
1353,N,250,250,4788,165,8946,1354,4538,N
1353,O,1480,1480,6268,2420,11366,1354,4788,O
1353,N,1460,1460,7728,690,12056,1354,6268,N
1353,O,915,915,8643,900,12956,1354,7728,O
1353,P,1251,1251,9894,3960,16916,1354,8643,P
1354,A,1068,1068,1068,1139,1139,1355,0,A
1354,B,268,268,1336,240,1379,1355,1068,B
1354,C,751,751,2087,970,2349,1355,1336,C
1354,D,87,87,2174,3960,6309,1355,2087,D
1354,M,160,160,2334,404,6713,1355,2174,M
1354,N,444,444,2778,240,6953,1355,2334,N
1354,O,1172,1172,3950,1165,8118,1355,2778,O
1354,P,6072,6072,10022,550,8668,1355,3950,P
1355,AE,18,18,18,44,44,1356,0,E
1355,AF,114,114,132,135,179,1356,18,F
1355,AG,163,31,163,155,155,1356,0,A
1355,BG,87,87,250,150,305,1356,163,B
1355,CG,209,91,341,295,474,1356,132,G
1355,CH,155,64,405,125,430,1356,250,C
1355,BH,126,62,467,5100,5574,1356,341,H
1355,B,821,759,1226,845,1275,1356,405,B
1355,C,116,116,1342,110,1385,1356,1226,C
1355,D,574,574,1916,4230,5615,1356,1342,D
1355,M,568,568,2484,765,6380,1356,1916,M
1355,N,322,322,2806,660,7040,1356,2484,N
1355,O,1640,1640,4446,2041,9081,1356,2806,O
1355,N,8857,8857,13303,7944,17025,1356,4446,N
1355,O,599,599,13902,960,17985,1356,13303,O
1355,P,4228,4228,18130,3960,21945,1356,13902,P
1356,AE,264,264,264,518,518,1357,0,A
1356,BE,362,362,626,150,668,1357,264,B
1356,CE,484,484,1110,500,1168,1357,626,C
1356,DE,1354,244,1354,1621,1621,1357,0,E
1356,DF,312,312,1666,90,1711,1357,1354,F
1356,DG,294,294,1960,600,2311,1357,1666,G
1356,DF,1844,994,2954,4200,5368,1357,1110,D
1356,F,2711,1717,4671,2420,4731,1357,1960,F
1356,G,1246,1246,5917,1610,6341,1357,4671,G
1356,H,1548,1548,7465,3780,10121,1357,5917,H
1356,M,304,304,7769,370,10491,1357,7465,M
1356,N,195,195,7964,180,10671,1357,7769,N
1356,O,168,168,8132,260,10931,1357,7964,O
1356,N,1312,1312,9444,1230,12161,1357,8132,N
1356,O,816,816,10260,200,12361,1357,9444,O
1356,P,4375,4375,14635,5220,17581,1357,10260,P
1357,A,1316,1316,1316,1730,1730,1358,0,A
1357,B,544,544,1860,180,1910,1358,1316,B
1357,C,1094,1094,2954,1855,3765,1358,1860,C
1357,B,836,836,3790,95,3860,1358,2954,B
1357,C,254,254,4044,540,4400,1358,3790,C
1357,D,5782,5782,9826,9780,14180,1358,4044,D
1357,M,201,201,10027,322,14502,1358,9826,M
1357,N,241,241,10268,180,14682,1358,10027,N
1357,O,529,529,10797,840,15522,1358,10268,O
1357,P,126,126,10923,6680,22202,1358,10797,P
1358,AE,110,110,110,1053,1053,1359,0,A
1358,BE,1121,1121,1231,240,1293,1359,110,B
1358,CE,1600,369,1600,1176,1176,1359,0,E
1358,CF,363,363,1963,90,1266,1359,1600,F
1358,CG,795,63,2026,930,2223,1359,1231,C
1358,DG,567,504,2530,815,2081,1359,1963,G
1358,DF,617,617,3147,1075,3156,1359,2530,F
1358,DG,1229,1229,4376,1790,4946,1359,3147,G
1358,DH,1011,1011,5387,3780,8726,1359,4376,H
1358,D,7361,4000,9387,6990,9213,1359,2026,D
1358,M,14646,14646,24033,14600,23813,1359,9387,M
1358,N,226,226,24259,300,24113,1359,24033,N
1358,O,919,919,25178,1005,25118,1359,24259,O
1358,P,491,491,25669,1200,26318,1359,25178,P
1359,AEI,256,256,256,1203,1203,1360,0,A
1359,BEI,961,705,961,1158,1158,1360,0,I
1359,BEJ,225,225,1186,90,1248,1360,961,J
1359,BEK,987,57,1243,90,1293,1360,256,B
1359,CEK,2000,757,2000,5416,5416,1360,0,E
1359,CFK,978,164,2164,1240,2488,1360,1186,K
1359,CFL,1024,103,2267,1240,2533,1360,1243,C
1359,DFL,498,395,2662,3780,6268,1360,2164,L
1359,DF,2836,2441,5103,3780,6313,1360,2267,D
1359,F,3510,407,5510,90,5506,1360,2000,F
1359,G,1101,1101,6611,1380,6886,1360,5510,G
1359,H,197,197,6808,3780,10666,1360,6611,H
1359,M,442,442,7250,918,11584,1360,6808,M
1359,N,516,516,7766,90,11674,1360,7250,N
1359,O,554,554,8320,845,12519,1360,7766,O
1359,P,16531,16531,24851,3780,16299,1360,8320,P
1360,A,123,123,123,146,146,1361,0,A
1360,B,113,113,236,150,296,1361,123,B
1360,C,577,577,813,500,796,1361,236,C
1360,D,2972,2972,3785,385,1181,1361,813,D
1360,M,29,29,3814,746,1927,1361,3785,M
1360,N,1096,1096,4910,420,2347,1361,3814,N
1360,O,1292,1292,6202,1410,3757,1361,4910,O
1360,P,1561,1561,7763,320,4077,1361,6202,P
1361,AE,27,27,27,570,570,1362,0,A
1361,BE,776,776,803,240,810,1362,27,B
1361,CE,653,653,1456,960,1770,1362,803,C
1361,DE,280,280,1736,3960,5730,1362,1456,D
1361,E,4552,2816,4552,5854,5854,1362,0,E
1361,F,1422,1422,5974,180,6034,1362,4552,F
1361,G,411,411,6385,510,6544,1362,5974,G
1361,F,1009,1009,7394,830,7374,1362,6385,F
1361,G,1030,1030,8424,1307,8681,1362,7394,G
1361,H,7152,7152,15576,473,9154,1362,8424,H
1361,M,1281,1281,16857,6030,15184,1362,15576,M
1361,N,4976,4976,21833,90,15274,1362,16857,N
1361,O,1551,1551,23384,1865,17139,1362,21833,O
1361,P,7,7,23391,3780,20919,1362,23384,P
1362,AEI,722,722,722,1472,1472,1363,0,A
1362,BEI,1439,717,1439,2567,2567,1363,0,E
1362,BFI,840,123,1562,180,1652,1363,722,B
1362,CFI,1610,48,1610,4658,4658,1363,0,I
1362,CFJ,545,497,2107,740,2392,1363,1562,C
1362,BFJ,733,733,2840,505,2897,1363,2107,B
1362,CFJ,1498,97,2937,420,2987,1363,1439,F
1362,CGJ,223,223,3160,310,3297,1363,2937,G
1362,CFJ,380,60,3220,535,3432,1363,2840,C
1362,DFJ,918,858,4078,790,4087,1363,3160,F
1362,DGJ,543,543,4621,535,4622,1363,4078,G
1362,DHJ,3049,38,4659,120,4778,1363,1610,J
1362,DHK,662,662,5321,931,5709,1363,4659,K
1362,DHJ,2258,2258,7579,1800,7509,1363,5321,J
1362,DHK,324,324,7903,725,8234,1363,7579,K
1362,DHL,8617,3934,11837,2880,6312,1363,3220,D
1362,HL,15353,8137,19974,2880,7502,1363,4621,H
1362,L,16270,4199,24173,3780,12014,1363,7903,L
1362,M,60,60,24233,296,12310,1363,24173,M
1362,N,413,413,24646,180,12490,1363,24233,N
1362,O,220,220,24866,545,13035,1363,24646,O
1362,N,692,692,25558,415,13450,1363,24866,N
1362,O,214,214,25772,165,13615,1363,25558,O
1362,P,1536,1536,27308,5100,18715,1363,25772,P
1363,AE,33,33,33,205,205,1364,0,E
