CaseID,ActivityID,Duration,TimeSinceLastEvent,Timestamp,PlannedDuration,PlannedTimestamp,InstanceID
848,14,702,702,4078,695,9097,849
848,15,620,620,4698,710,9807,849
848,16,2462,2462,7160,6960,16767,849
849,1,65,65,65,637,637,850
849,2,752,752,817,240,877,850
849,3,278,278,1095,255,1132,850
849,4,173,173,1268,5160,6292,850
849,13,297,297,1565,932,7224,850
849,14,735,735,2300,150,7374,850
849,15,179,179,2479,155,7529,850
849,14,346,346,2825,325,7854,850
849,15,562,562,3387,809,8663,850
849,16,3966,3966,7353,3840,12503,850
850,1,1700,1700,1700,2704,2704,851
850,2,1034,1034,2734,90,2794,851
850,3,661,661,3395,905,3699,851
850,2,259,259,3654,20,3719,851
850,3,895,895,4549,1275,4994,851
850,4,27,27,4576,3780,8774,851
850,13,153,153,4729,1385,10159,851
850,14,1455,1455,6184,240,10399,851
850,15,674,674,6858,760,11159,851
850,16,2546,2546,9404,7740,18899,851
851,1,115,115,115,1368,1368,852
851,2,1206,1206,1321,90,1458,852
851,3,278,278,1599,535,1993,852
851,4,65,65,1664,3780,5773,852
851,13,287,287,1951,926,6699,852
851,14,670,670,2621,90,6789,852
851,15,581,581,3202,845,7634,852
851,16,1156,1156,4358,3780,11414,852
852,1,5854,5854,5854,6691,6691,853
852,2,1105,1105,6959,240,6931,853
852,3,793,793,7752,1030,7961,853
852,2,970,970,8722,810,8771,853
852,3,86,86,8808,380,9151,853
852,4,160,160,8968,3960,13111,853
852,13,140,140,9108,206,13317,853
852,14,156,156,9264,150,13467,853
852,15,84,84,9348,90,13557,853
852,14,288,288,9636,255,13812,853
852,15,112,112,9748,90,13902,853
852,16,781,781,10529,2900,16802,853
853,1,34,34,34,121,121,854
853,2,259,259,293,240,361,854
853,3,713,713,1006,975,1336,854
853,4,23,23,1029,5160,6496,854
853,13,62,62,1091,224,6720,854
853,14,358,358,1449,240,6960,854
853,15,176,176,1625,225,7185,854
853,16,1023,1023,2648,4890,12075,854
854,1,121,121,121,123,123,855
854,2,180,180,301,240,363,855
854,3,189,189,490,240,603,855
854,4,528,528,1018,5250,5853,855
854,13,154,154,1172,968,6821,855
854,14,1050,1050,2222,270,7091,855
854,15,1077,1077,3299,1120,8211,855
854,16,15447,15447,18746,335,8546,855
855,1,2899,2899,2899,2899,2899,856
855,2,590,590,3489,650,3549,856
855,3,839,839,4328,1095,4644,856
855,2,544,544,4872,1795,6439,856
855,3,2876,2876,7748,2826,9265,856
855,4,4,4,7752,384,9649,856
855,13,258,258,8010,767,10416,856
855,14,600,600,8610,150,10566,856
855,15,256,256,8866,485,11051,856
855,16,355,355,9221,3960,15011,856
856,1,1249,1249,1249,1417,1417,857
856,2,288,288,1537,180,1597,857
856,3,736,736,2273,855,2452,857
856,4,994,994,3267,5310,7762,857
856,13,1397,1397,4664,2588,10350,857
856,14,1221,1221,5885,90,10440,857
856,15,1026,1026,6911,1210,11650,857
856,16,1976,1976,8887,3780,15430,857
857,1,73,73,73,39,39,858
857,2,83,83,156,180,219,858
857,3,165,165,321,220,439,858
857,2,1266,1266,1587,1190,1629,858
857,3,97,97,1684,185,1814,858
857,4,838,838,2522,4140,5954,858
857,13,668,668,3190,783,6737,858
857,14,686,686,3876,631,7368,858
857,15,305,305,4181,450,7818,858
857,14,1826,1826,6007,1680,9498,858
857,15,569,569,6576,715,10213,858
857,16,1396,1396,7972,4080,14293,858
858,1,1795,1795,1795,2420,2420,859
858,2,722,722,2517,150,2570,859
858,3,205,205,2722,155,2725,859
858,2,277,277,2999,325,3050,859
858,3,733,733,3732,700,3750,859
858,4,4667,4667,8399,4230,7980,859
858,13,145,145,8544,1763,9743,859
858,14,1791,1791,10335,240,9983,859
858,15,1168,1168,11503,1140,11123,859
858,16,754,754,12257,550,11673,859
859,1,2606,2606,2606,2934,2934,860
859,2,564,564,3170,300,3234,860
859,3,722,722,3892,820,4054,860
859,2,920,920,4812,825,4879,860
859,3,110,110,4922,290,5169,860
859,4,3,3,4925,5100,10269,860
859,13,9,9,4934,188,10457,860
859,14,239,239,5173,120,10577,860
859,15,189,189,5362,390,10967,860
859,14,493,493,5855,285,11252,860
859,15,224,224,6079,290,11542,860
859,16,824,824,6903,5160,16702,860
860,1,224,224,224,384,384,861
860,2,278,278,502,90,474,861
860,3,620,620,1122,1010,1484,861
860,4,235,235,1357,3780,5264,861
860,13,632,632,1989,1047,6311,861
860,14,457,457,2446,90,6401,861
860,15,983,983,3429,1225,7626,861
860,14,2007,2007,5436,1780,9406,861
860,15,607,607,6043,790,10196,861
860,16,404,404,6447,3780,13976,861
861,1,595,595,595,1965,1965,862
861,2,1548,1548,2143,180,2145,862
861,3,663,663,2806,670,2815,862
861,2,228,228,3034,265,3080,862
861,3,138,138,3172,225,3305,862
861,4,2542,2542,5714,4140,7445,862
861,13,153,153,5867,171,7616,862
861,14,113,113,5980,150,7766,862
861,15,146,146,6126,140,7906,862
861,14,923,923,7049,845,8751,862
861,15,883,883,7932,800,9551,862
861,16,22284,22284,30216,4230,13781,862
862,1,242,242,242,1305,1305,863
862,2,1328,1328,1570,300,1605,863
862,3,685,685,2255,805,2410,863
862,4,4200,4200,6455,4020,6430,863
862,13,10119,10119,16574,10910,17340,863
862,14,1012,1012,17586,240,17580,863
862,15,401,401,17987,2020,19600,863
862,16,38,38,18025,2700,22300,863
863,1,238,238,238,1348,1348,864
863,2,1327,1327,1565,240,1588,864
863,3,288,288,1853,915,2503,864
863,4,1605,1605,3458,3960,6463,864
863,13,3105,3105,6563,4863,11326,864
863,14,1889,1889,8452,180,11506,864
863,15,1178,1178,9630,885,12391,864
863,14,396,396,10026,820,13211,864
863,15,1491,1491,11517,485,13696,864
863,16,5080,5080,16597,840,14536,864
864,1,235,235,235,1087,1087,865
864,2,915,915,1150,90,1177,865
864,3,464,464,1614,905,2082,865
864,4,9663,9663,11277,3780,5862,865
864,13,185,185,11462,1119,6981,865
864,14,1054,1054,12516,180,7161,865
864,15,943,943,13459,1050,8211,865
864,16,3006,3006,16465,5400,13611,865
865,1,1602,1602,1602,1555,1555,866
865,2,227,227,1829,300,1855,866
865,3,625,625,2454,810,2665,866
865,4,3610,3610,6064,1620,4285,866
865,13,14861,14861,20925,14855,19140,866
865,14,251,251,21176,300,19440,866
865,15,555,555,21731,735,20175,866
865,16,363,363,22094,1560,21735,866
866,1,44,44,44,199,199,867
866,2,243,243,287,150,349,867
866,3,210,210,497,405,754,867
866,4,452,452,949,3140,3894,867
866,13,283,283,1232,820,4714,867
866,14,751,751,1983,240,4954,867
866,15,250,250,2233,250,5204,867
866,16,696,696,2929,5250,10454,867
867,1,820,820,820,40,40,868
867,2,302,302,1122,1110,1150,868
867,3,674,674,1796,845,1995,868
867,2,990,990,2786,840,2835,868
867,3,430,430,3216,615,3450,868
867,4,1664,1664,4880,1140,4590,868
867,13,475,475,5355,860,5450,868
867,14,518,518,5873,180,5630,868
867,15,386,386,6259,450,6080,868
867,14,309,309,6568,240,6320,868
867,15,664,664,7232,880,7200,868
867,16,88,88,7320,1620,8820,868
868,1,193,193,193,825,825,869
868,2,732,732,925,150,975,869
868,3,124,124,1049,115,1090,869
868,2,535,535,1584,540,1630,869
868,3,547,547,2131,665,2295,869
868,4,18778,18778,20909,4170,6465,869
868,13,553,553,21462,975,7440,869
868,14,10650,10650,32112,180,7620,869
868,15,1014,1014,33126,1160,8780,869
868,16,962,962,34088,960,9740,869
869,1,79,79,79,281,281,870
869,2,378,378,457,240,521,870
869,3,912,912,1369,975,1496,870
869,4,2095,2095,3464,5040,6536,870
869,13,45,45,3509,750,7286,870
869,14,886,886,4395,240,7526,870
869,15,207,207,4602,300,7826,870
869,16,135,135,4737,5100,12926,870
870,1,152,152,152,428,428,871
870,2,301,301,453,90,518,871
870,3,342,342,795,795,1313,871
870,4,1476,1476,2271,3780,5093,871
870,13,2381,2381,4652,2466,7559,871
870,14,157,157,4809,90,7649,871
870,15,696,696,5505,815,8464,871
870,14,326,326,5831,145,8609,871
870,15,461,461,6292,740,9349,871
870,16,3639,3639,9931,3780,13129,871
871,1,97,97,97,217,217,872
871,2,210,210,307,150,367,872
871,3,602,602,909,620,987,872
871,4,7976,7976,8885,4200,5187,872
871,13,33,33,8918,40,5227,872
871,14,211,211,9129,240,5467,872
871,15,766,766,9895,895,6362,872
871,16,1031,1031,10926,3960,10322,872
872,1,546,546,546,822,822,873
872,2,330,330,876,90,912,873
872,3,1346,1346,2222,1865,2777,873
872,4,2872,2872,5094,3780,6557,873
872,13,140,140,5234,440,6997,873
872,14,365,365,5599,90,7087,873
872,15,1398,1398,6997,1745,8832,873
872,14,676,676,7673,340,9172,873
872,15,563,563,8236,945,10117,873
872,16,3616,3616,11852,3780,13897,873
873,1,719,719,719,971,971,874
873,2,418,418,1137,180,1151,874
873,3,912,912,2049,930,2081,874
873,4,247,247,2296,550,2631,874
873,13,584,584,2880,1119,3750,874
873,14,655,655,3535,180,3930,874
873,15,921,921,4456,740,4670,874
873,14,518,518,4974,690,5360,874
873,15,658,658,5632,610,5970,874
873,16,5302,5302,10934,5100,11070,874
874,1,120,120,120,699,699,875
874,2,759,759,879,240,939,875
874,3,272,272,1151,295,1234,875
874,4,744,744,1895,5160,6394,875
874,13,96,96,1991,90,6484,875
874,14,111,111,2102,180,6664,875
874,15,184,184,2286,570,7234,875
874,16,893,893,3179,2845,10079,875
875,1,304,304,304,1338,1338,876
875,2,1219,1219,1523,240,1578,876
875,3,723,723,2246,760,2338,876
875,4,80,80,2326,7680,10018,876
875,13,3221,3221,5547,4215,14233,876
875,14,1262,1262,6809,300,14533,876
875,15,540,540,7349,785,15318,876
875,16,3127,3127,10476,1140,16458,876
876,1,3040,3040,3040,3751,3751,877
876,2,970,970,4010,300,4051,877
876,3,1132,1132,5142,1050,5101,877
876,4,671,671,5813,3960,9061,877
876,13,371,371,6184,1307,10368,877
876,14,969,969,7153,90,10458,877
876,15,856,856,8009,1230,11688,877
876,16,121,121,8130,3780,15468,877
877,1,295,295,295,488,488,878
877,2,211,211,506,90,578,878
877,3,489,489,995,880,1458,878
877,4,217,217,1212,3780,5238,878
877,13,3977,3977,5189,5011,10249,878
877,14,1065,1065,6254,90,10339,878
877,15,764,764,7018,1195,11534,878
877,16,70,70,7088,3780,15314,878
878,1,5645,5645,5645,5864,5864,879
878,2,594,594,6239,420,6284,879
878,3,820,820,7059,920,7204,879
878,4,2493,2493,9552,1175,8379,879
878,13,416,416,9968,2053,10432,879
878,14,1826,1826,11794,240,10672,879
878,15,956,956,12750,970,11642,879
878,14,401,401,13151,360,12002,879
878,15,910,910,14061,1080,13082,879
878,16,2845,2845,16906,3960,17042,879
879,1,673,673,673,1031,1031,880
879,2,396,396,1069,90,1121,880
879,3,955,955,2024,1240,2361,880
879,4,117,117,2141,3780,6141,880
879,13,86,86,2227,613,6754,880
879,14,555,555,2782,90,6844,880
879,15,435,435,3217,880,7724,880
879,16,54,54,3271,3780,11504,880
880,1,37060,37060,37060,37993,37993,881
880,2,965,965,38025,90,38083,881
880,3,1004,1004,39029,1220,39303,881
880,4,13,13,39042,3780,43083,881
880,13,148,148,39190,437,43520,881
880,14,588,588,39778,360,43880,881
880,15,350,350,40128,947,44827,881
880,16,1496,1496,41624,948,45775,881
881,1,50,50,50,1866,1866,882
881,2,1866,1866,1916,165,2031,882
881,3,752,752,2668,825,2856,882
881,4,181,181,2849,3960,6816,882
881,13,3650,3650,6499,3730,10546,882
881,14,353,353,6852,330,10876,882
881,15,940,940,7792,730,11606,882
881,16,3617,3617,11409,550,12156,882
882,1,574,574,574,694,694,883
882,2,255,255,829,180,874,883
882,3,141,141,970,265,1139,883
882,4,1141,1141,2111,6445,7584,883
882,13,48,48,2159,872,8456,883
882,14,1011,1011,3170,240,8696,883
882,15,706,706,3876,665,9361,883
882,16,1685,1685,5561,5370,14731,883
883,1,4733,4733,4733,6875,6875,884
883,2,2205,2205,6938,90,6965,884
883,3,1106,1106,8044,1385,8350,884
883,2,381,381,8425,130,8480,884
883,3,383,383,8808,800,9280,884
883,4,475,475,9283,3780,13060,884
883,13,1707,1707,10990,1912,14972,884
883,14,249,249,11239,90,15062,884
883,15,420,420,11659,800,15862,884
883,14,1081,1081,12740,695,16557,884
883,15,407,407,13147,735,17292,884
883,16,980,980,14127,3780,21072,884
884,1,102,102,102,1109,1109,885
884,2,1038,1038,1140,90,1199,885
884,3,953,953,2093,1210,2409,885
884,4,21,21,2114,3780,6189,885
884,13,4508,4508,6622,4696,10885,885
884,14,213,213,6835,90,10975,885
884,15,421,421,7256,765,11740,885
884,16,1029,1029,8285,3780,15520,885
885,1,514,514,514,692,692,886
885,2,270,270,784,150,842,886
885,3,19,19,803,100,942,886
885,2,162,162,965,120,1062,886
885,3,83,83,1048,260,1322,886
885,4,6,6,1054,5220,6542,886
885,13,6877,6877,7931,8115,14657,886
885,14,1298,1298,9229,120,14777,886
885,15,150,150,9379,420,15197,886
885,14,732,732,10111,460,15657,886
885,15,801,801,10912,945,16602,886
885,16,845,845,11757,5160,21762,886
886,1,1496,1496,1496,1746,1746,887
886,2,266,266,1762,90,1836,887
886,3,505,505,2267,905,2741,887
886,4,623,623,2890,3780,6521,887
886,13,2326,2326,5216,2820,9341,887
886,14,527,527,5743,90,9431,887
886,15,514,514,6257,880,10311,887
886,16,5645,5645,11902,3780,14091,887
887,1,365,365,365,538,538,888
887,2,390,390,755,240,778,888
887,3,173,173,928,390,1168,888
887,4,149,149,1077,3960,5128,888
887,13,92,92,1169,662,5790,888
887,14,772,772,1941,240,6030,888
887,15,634,634,2575,810,6840,888
887,16,174,174,2749,3960,10800,888
888,1,373,373,373,1907,1907,889
888,2,1599,1599,1972,90,1997,889
888,3,1402,1402,3374,1745,3742,889
888,4,73,73,3447,3780,7522,889
888,13,1471,1471,4918,2618,10140,889
888,14,1195,1195,6113,90,10230,889
888,15,289,289,6402,720,10950,889
888,16,4523,4523,10925,3780,14730,889
889,1,1684,1684,1684,1976,1976,890
889,2,347,347,2031,90,2066,890
889,3,596,596,2627,860,2926,890
889,4,2200,2200,4827,3780,6706,890
889,13,1610,1610,6437,2294,9000,890
889,14,726,726,7163,90,9090,890
889,15,198,198,7361,605,9695,890
889,16,6069,6069,13430,3780,13475,890
890,1,118,118,118,186,186,891
890,2,140,140,258,135,321,891
890,3,747,747,1005,930,1251,891
890,4,369,369,1374,7050,8301,891
890,13,1384,1384,2758,3066,11367,891
890,14,269,269,3027,90,11457,891
890,15,1200,1200,4227,1525,12982,891
890,14,2160,2160,6387,390,13372,891
890,15,666,666,7053,945,14317,891
890,16,1429,1429,8482,3780,18097,891
891,1,76,76,76,4508,4508,892
891,2,4779,4779,4855,420,4928,892
891,3,2550,2550,7405,2628,7556,892
891,4,3016,3016,10421,402,7958,892
891,13,56,56,10477,704,8662,892
891,14,742,742,11219,150,8812,892
891,15,165,165,11384,150,8962,892
891,16,342,342,11726,4200,13162,892
892,1,1151,1151,1151,1512,1512,893
892,2,595,595,1746,300,1812,893
892,3,729,729,2475,820,2632,893
892,4,5,5,2480,5315,7947,893
892,13,49,49,2529,903,8850,893
892,14,1030,1030,3559,240,9090,893
892,15,136,136,3695,215,9305,893
892,16,84,84,3779,6810,16115,893
893,1,136,136,136,257,257,894
893,2,350,350,486,270,527,894
893,3,1015,1015,1501,1100,1627,894
893,4,3574,3574,5075,335,1962,894
893,13,192,192,5267,263,2225,894
893,14,276,276,5543,250,2475,894
893,15,953,953,6496,915,3390,894
893,16,1457,1457,7953,550,3940,894
894,1,40,40,40,158,158,895
894,2,203,203,243,150,308,895
894,3,485,485,728,795,1103,895
894,4,81,81,809,2880,3983,895
894,13,175,175,984,180,4163,895
894,14,79,79,1063,135,4298,895
894,15,126,126,1189,280,4578,895
894,16,283,283,1472,5160,9738,895
895,1,98,98,98,333,333,896
895,2,815,815,913,640,973,896
895,3,820,820,1733,830,1803,896
895,4,2044,2044,3777,550,2353,896
895,13,1002,1002,4779,2854,5207,896
895,14,2228,2228,7007,420,5627,896
895,15,659,659,7666,691,6318,896
895,16,4896,4896,12562,609,6927,896
896,1,27,27,27,17,17,897
896,2,80,80,107,150,167,897
896,3,188,188,295,410,577,897
896,4,747,747,1042,3450,4027,897
896,13,101,101,1143,852,4879,897
896,14,934,934,2077,240,5119,897
896,15,264,264,2341,535,5654,897
896,16,11510,11510,13851,2880,8534,897
897,1,431,431,431,1499,1499,898
897,2,1191,1191,1622,150,1649,898
897,3,691,691,2313,700,2349,898
897,2,1117,1117,3430,1095,3444,898
897,3,599,599,4029,690,4134,898
897,4,5660,5660,9689,4230,8364,898
897,13,56,56,9745,146,8510,898
897,14,337,337,10082,300,8810,898
897,15,333,333,10415,835,9645,898
897,14,1391,1391,11806,890,10535,898
897,15,888,888,12694,2905,13440,898
897,16,4336,4336,17030,1440,14880,898
898,1,210,210,210,820,820,899
898,2,705,705,915,150,970,899
898,3,147,147,1062,100,1070,899
898,2,530,530,1592,570,1640,899
898,3,737,737,2329,660,2300,899
898,4,1219,1219,3548,4230,6530,899
898,13,768,768,4316,2052,8582,899
898,14,1404,1404,5720,180,8762,899
898,15,827,827,6547,915,9677,899
898,16,539,539,7086,360,10037,899
899,1,1630,1630,1630,1574,1574,900
899,2,334,334,1964,420,1994,900
899,3,840,840,2804,1069,3063,900
899,4,4855,4855,7659,356,3419,900
899,13,127,127,7786,3357,6776,900
899,14,3722,3722,11508,240,7016,900
899,15,889,889,12397,1195,8211,900
899,14,2924,2924,15321,2785,10996,900
899,15,810,810,16131,2337,13333,900
899,16,754,754,16885,918,14251,900
900,1,274,274,274,210,210,901
900,2,106,106,380,240,450,901
900,3,543,543,923,840,1290,901
900,4,865,865,1788,4020,5310,901
900,13,333,333,2121,674,5984,901
900,14,421,421,2542,90,6074,901
900,15,1077,1077,3619,1365,7439,901
900,16,100,100,3719,3780,11219,901
901,1,7,7,7,130,130,902
901,2,379,379,386,300,430,902
901,3,743,743,1129,830,1260,902
901,4,169,169,1298,2940,4200,902
901,13,1696,1696,2994,1765,5965,902
901,14,326,326,3320,300,6265,902
901,15,683,683,4003,975,7240,902
901,14,692,692,4695,385,7625,902
901,15,368,368,5063,896,8521,902
901,16,2411,2411,7474,3720,12241,902
902,1,149,149,149,149,149,903
902,2,193,193,342,240,389,903
902,3,639,639,981,740,1129,903
902,4,48,48,1029,7030,8159,903
902,13,36,36,1065,1292,9451,903
902,14,1437,1437,2502,240,9691,903
902,15,181,181,2683,195,9886,903
902,16,922,922,3605,5220,15106,903
903,1,19272,19272,19272,20219,20219,904
903,2,974,974,20246,90,20309,904
903,3,1026,1026,21272,1220,21529,904
903,4,75,75,21347,3780,25309,904
903,13,644,644,21991,1365,26674,904
903,14,776,776,22767,90,26764,904
903,15,396,396,23163,800,27564,904
903,16,1668,1668,24831,3780,31344,904
904,1,162,162,162,472,472,905
904,2,337,337,499,90,562,905
904,3,875,875,1374,1240,1802,905
904,4,134,134,1508,3780,5582,905
904,13,1832,1832,3340,2249,7831,905
904,14,451,451,3791,90,7921,905
904,15,954,954,4745,1285,9206,905
904,16,1667,1667,6412,3780,12986,905
905,1,570,570,570,1205,1205,906
905,2,663,663,1233,90,1295,906
905,3,152,152,1385,535,1830,906
905,4,43,43,1428,3780,5610,906
905,13,334,334,1762,263,5873,906
905,14,54,54,1816,180,6053,906
905,15,1140,1140,2956,965,7018,906
905,16,820,820,3776,385,7403,906
906,1,1898,1898,1898,1947,1947,907
906,2,1420,1420,3318,240,2187,907
906,3,1473,1473,4791,1140,3327,907
906,2,321,321,5112,1830,5157,907
906,3,824,824,5936,1080,6237,907
906,4,1421,1421,7357,3840,10077,907
906,13,584,584,7941,938,11015,907
906,14,474,474,8415,180,11195,907
906,15,949,949,9364,930,12125,907
906,16,5145,5145,14509,550,12675,907
907,1,149,149,149,1104,1104,908
907,2,1075,1075,1224,180,1284,908
907,3,996,996,2220,1050,2334,908
907,4,3038,3038,5258,5520,7854,908
907,13,24,24,5282,179,8033,908
907,14,243,243,5525,135,8168,908
907,15,139,139,5664,280,8448,908
907,16,831,831,6495,5160,13608,908
908,1,164,164,164,435,435,909
908,2,396,396,560,185,620,909
908,3,546,546,1106,525,1145,909
908,4,227,227,1333,2880,4025,909
908,13,163,163,1496,951,4976,909
908,14,964,964,2460,240,5216,909
908,15,154,154,2614,295,5511,909
908,14,1147,1147,3761,1000,6511,909
908,15,253,253,4014,380,6891,909
908,16,9141,9141,13155,5460,12351,909
909,1,612,612,612,1030,1030,910
909,2,595,595,1207,180,1210,910
909,3,914,914,2121,910,2120,910
909,4,4259,4259,6380,550,2670,910
909,13,61,61,6441,733,3403,910
909,14,1057,1057,7498,270,3673,910
909,15,1005,1005,8503,1042,4715,910
909,16,70,70,8573,333,5048,910
910,1,94,94,94,561,561,911
910,2,590,590,684,180,741,911
910,3,460,460,1144,735,1476,911
910,4,108,108,1252,2880,4356,911
910,13,89,89,1341,833,5189,911
910,14,924,924,2265,240,5429,911
910,15,493,493,2758,540,5969,911
910,16,27012,27012,29770,2880,8849,911
911,1,2428,2428,2428,4590,4590,912
911,2,2247,2247,4675,90,4680,912
911,3,705,705,5380,725,5405,912
911,4,4579,4579,9959,3780,9185,912
911,13,66,66,10025,271,9456,912
911,14,431,431,10456,90,9546,912
911,15,566,566,11022,1005,10551,912
911,16,227,227,11249,3780,14331,912
912,1,3221,3221,3221,4499,4499,913
912,2,1310,1310,4531,90,4589,913
912,3,1246,1246,5777,1430,6019,913
912,4,382,382,6159,3780,9799,913
912,13,4128,4128,10287,4875,14674,913
912,14,807,807,11094,90,14764,913
912,15,555,555,11649,920,15684,913
912,16,573,573,12222,3780,19464,913
913,1,34381,34381,34381,38053,38053,914
913,2,3702,3702,38083,90,38143,914
913,3,916,916,38999,1220,39363,914
913,4,4,4,39003,3780,43143,914
913,13,1551,1551,40554,1788,44931,914
913,14,265,265,40819,90,45021,914
913,15,562,562,41381,805,45826,914
913,16,4860,4860,46241,3780,49606,914
914,1,248,248,248,955,955,915
914,2,973,973,1221,300,1255,915
914,3,655,655,1876,910,2165,915
914,2,276,276,2152,15,2180,915
914,3,146,146,2298,380,2560,915
914,4,1348,1348,3646,3960,6520,915
914,13,4413,4413,8059,4665,11185,915
914,14,247,247,8306,90,11275,915
914,15,1403,1403,9709,1655,12930,915
914,16,1139,1139,10848,3780,16710,915
915,1,1549,1549,1549,1900,1900,916
915,2,378,378,1927,90,1990,916
